Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-03-12,0.3992288863470944,0.3992288863470944,0.3824949207946395,0.38966622948646545,9076800.0,0.0,0.0
1999-03-15,0.39922889486008994,0.41118202468373904,0.39683847681727286,0.406400203704834,10881600.0,0.0,0.0
1999-03-16,0.40879165929466366,0.4135725236741922,0.38966631406407726,0.3932519555091858,7915200.0,0.0,0.0
1999-03-17,0.39683851667811154,0.40400982624318493,0.38608060847435544,0.39564329385757446,5136000.0,0.0,0.0
1999-03-18,0.3968385115555094,0.40640023928007996,0.3872758262957306,0.40042415261268616,4632000.0,0.0,0.0
1999-03-19,0.3992288995208518,0.4135724475547704,0.3992288995208518,0.4016193449497223,10531200.0,0.0,0.0
1999-03-22,0.4099867932408645,0.41118201591585984,0.38966622948646545,0.38966622948646545,3667200.0,0.0,0.0
1999-03-23,0.39205670552406174,0.39205670552406174,0.3585887421059241,0.3657609820365906,16396800.0,0.0,0.0
1999-03-24,0.36336955428123474,0.36576092982084657,0.34902600664467137,0.36336955428123474,6086400.0,0.0,0.0
1999-03-25,0.3621743799412575,0.3824949449805669,0.36097915719068585,0.36815139651298523,4032000.0,0.0,0.0
1999-03-26,0.3729322771736665,0.4016193754177947,0.3729322771736665,0.40042415261268616,8827200.0,0.0,0.0
1999-03-29,0.41237726807594294,0.4219390234357786,0.4052050555766668,0.412377268075943,6595200.0,0.0,0.0
1999-03-30,0.4135724167206663,0.41715808459664083,0.37532266632838124,0.37771308422088623,6950400.0,0.0,0.0
1999-03-31,0.3896661837468518,0.408791522581294,0.37173697026581426,0.40400972962379456,15360000.0,0.0,0.0
1999-04-01,0.4040098041353892,0.40640022228750833,0.3848853645925299,0.3920566737651825,3043200.0,0.0,0.0
1999-04-05,0.3872757606281114,0.39683844426641346,0.37771307698980944,0.3801044523715973,9864000.0,0.0,0.0
1999-04-06,0.3836901057164544,0.3848853283590684,0.36336954251258546,0.3705417811870575,6969600.0,0.0,0.0
1999-04-07,0.372932248881885,0.4040097903785928,0.37054180345301446,0.4016193449497223,8928000.0,0.0,0.0
1999-04-08,0.40400974886795255,0.42074371325323656,0.39922885850143186,0.40879154205322266,13012800.0,0.0,0.0
1999-04-09,0.4111820294840466,0.4111820294840466,0.3992288995208518,0.4016193449497223,4862400.0,0.0,0.0
1999-04-12,0.39683856274795665,0.39683856274795665,0.37771318976121276,0.38488543033599854,3331200.0,0.0,0.0
1999-04-13,0.3920565741212404,0.3920565741212404,0.3633694843676149,0.3693464994430542,3614400.0,0.0,0.0
1999-04-14,0.3681514105156043,0.3765179427296789,0.35858872532844543,0.35858872532844543,4828800.0,0.0,0.0
1999-04-15,0.3681513965129852,0.3681513965129852,0.35858871168954254,0.36815139651298523,3585600.0,0.0,0.0
1999-04-16,0.36576090568166725,0.3860805380256684,0.36576090568166725,0.3801044523715973,3892800.0,0.0,0.0
1999-04-19,0.3848853408245613,0.3848853408245613,0.3585886909140833,0.36336955428123474,3129600.0,0.0,0.0
1999-04-20,0.36336959049421264,0.3777131395602369,0.3526126400065607,0.3561982810497284,6768000.0,0.0,0.0
1999-04-21,0.3561982777988682,0.36336958717790313,0.3538078595779555,0.362174391746521,3748800.0,0.0,0.0
1999-04-22,0.36336957653090063,0.36336957653090063,0.3430499416016597,0.3466356098651886,22718400.0,0.0,0.0
1999-04-23,0.34544037664298466,0.3466355993612761,0.3275111604079148,0.3299016058444977,12604800.0,0.0,0.0
1999-04-26,0.32990162617411084,0.33468248998374217,0.30599539205555865,0.31316763162612915,12350400.0,0.0,0.0
1999-04-27,0.32033893098637944,0.34902602801606025,0.31555806732648856,0.3466356098651886,22694400.0,0.0,0.0
1999-04-28,0.34902599904723297,0.34902599904723297,0.3334872564257315,0.34424513578414917,12009600.0,0.0,0.0
1999-04-29,0.3454403584394565,0.3466355810947638,0.33707382721045087,0.34424513578414917,4814400.0,0.0,0.0
1999-04-30,0.34783082895780404,0.3633695727054176,0.3454403834739509,0.34902602434158325,9931200.0,0.0,0.0
1999-05-03,0.35261255540130876,0.35261255540130876,0.3418546499596856,0.35141733288764954,3384000.0,0.0,0.0
1999-05-04,0.35141736031115967,0.35141736031115967,0.32512071203745296,0.33229202032089233,9604800.0,0.0,0.0
1999-05-05,0.3346824561673645,0.3394642770290375,0.31555804532597537,0.3394642770290375,14457600.0,0.0,0.0
1999-05-06,0.33707385859602523,0.3442451678374575,0.32273030993613117,0.3328896760940552,3561600.0,0.0,0.0
1999-05-07,0.32273026356495177,0.33707381016390753,0.32273026356495177,0.334682434797287,2500800.0,0.0,0.0
1999-05-10,0.33229201696570637,0.3418546731852128,0.33229201696570637,0.334682434797287,1968000.0,0.0,0.0
1999-05-11,0.34902607530975766,0.36336962576817644,0.34185476516912133,0.3526126742362976,17174400.0,0.0,0.0
1999-05-12,0.35619824555143464,0.36456477696255907,0.3514173821842832,0.36336955428123474,16848000.0,0.0,0.0
1999-05-13,0.36336955428123474,0.37293223855064667,0.3621743589580564,0.36336955428123474,6993600.0,0.0,0.0
1999-05-14,0.3633695463715725,0.3633695463715725,0.3394642725210654,0.34424513578414917,2846400.0,0.0,0.0
1999-05-17,0.33946428322819655,0.3609791398048401,0.3382690605351904,0.3609791398048401,3576000.0,0.0,0.0
1999-05-18,0.3645647598816829,0.3824949048991051,0.3538078109700488,0.37771308422088623,15153600.0,0.0,0.0
1999-05-19,0.3944480289491968,0.4087915767259499,0.3550030263398095,0.3609791398048401,45172800.0,0.0,0.0
1999-05-20,0.3633695316641772,0.3633695316641772,0.319143696184039,0.33229202032089233,17817600.0,0.0,0.0
1999-05-21,0.32751110515993676,0.32751110515993676,0.3155580045326974,0.3251206874847412,30350400.0,0.0,0.0
1999-05-24,0.3275111658058524,0.3346824748756495,0.3191437311792045,0.32392552495002747,16262400.0,0.0,0.0
1999-05-25,0.32512071436675055,0.32990157747058074,0.3227302691357632,0.32631590962409973,13008000.0,0.0,0.0
1999-05-26,0.3251206874847412,0.3418546508205139,0.3251206874847412,0.3251206874847412,10473600.0,0.0,0.0
1999-05-27,0.3275111664133526,0.3275111664133526,0.32273030281066895,0.32273030281066895,8232000.0,0.0,0.0
1999-05-28,0.32751113223959344,0.32751113223959344,0.3227302691357632,0.32631590962409973,8865600.0,0.0,0.0
1999-06-01,0.32512068430928753,0.32751110196113586,0.3203388641124811,0.32751110196113586,9854400.0,0.0,0.0
1999-06-02,0.3275112101668211,0.3275112101668211,0.31555810570716863,0.3155581057071686,13012800.0,0.0,0.0
1999-06-03,0.3239255249500274,0.3263159430678616,0.320338926559048,0.32392552495002747,4156800.0,0.0,0.0
1999-06-04,0.32631590962409973,0.32751113223959344,0.3239254917512569,0.32631590962409973,7891200.0,0.0,0.0
1999-06-07,0.3281087717670605,0.33468246935951657,0.3275111604079148,0.3299016058444977,12513600.0,0.0,0.0
1999-06-08,0.3310968452029475,0.34424517122565595,0.3299016224245869,0.33826908469200134,15331200.0,0.0,0.0
1999-06-09,0.3394642725210654,0.3514173745347904,0.3394642725210654,0.34424513578414917,9518400.0,0.0,0.0
1999-06-10,0.3442451055707792,0.34663555067159146,0.3418546604699669,0.3454403281211853,3609600.0,0.0,0.0
1999-06-11,0.3454403940040165,0.3466356167823771,0.32631595408950526,0.33826908469200134,6100800.0,0.0,0.0
1999-06-14,0.3388666218869839,0.3394642331453184,0.32273024245140347,0.3251206874847412,5164800.0,0.0,0.0
1999-06-15,0.3251206874847412,0.32751110515993676,0.32033886724123073,0.3251206874847412,4929600.0,0.0,0.0
1999-06-16,0.32990157177598173,0.34424511837493743,0.3251207087546764,0.334682434797287,6441600.0,0.0,0.0
1999-06-17,0.3322919952266123,0.33707378811198063,0.3251206874847412,0.3251206874847412,7492800.0,0.0,0.0
1999-06-18,0.3275111805902209,0.3275111805902209,0.3131676316261291,0.31316763162612915,15873600.0,0.0,0.0
1999-06-21,0.32273029689289584,0.3299016058444976,0.31406356427794185,0.3299016058444977,8347200.0,0.0,0.0
1999-06-22,0.3299016112818338,0.3299016112818338,0.3167532857032231,0.32392552495002747,19305600.0,0.0,0.0
1999-06-23,0.32033892127932106,0.3299016058444976,0.31675328048259355,0.3299016058444977,21091200.0,0.0,0.0
1999-06-24,0.3322920573741836,0.3322920573741836,0.32033892715324447,0.32273030281066895,11520000.0,0.0,0.0
1999-06-25,0.3203388641124811,0.3310967694761213,0.3203388641124811,0.32751110196113586,7353600.0,0.0,0.0
1999-06-28,0.3382690361743063,0.3382690361743063,0.32512071203745296,0.33229202032089233,10915200.0,0.0,0.0
1999-06-29,0.33707386952369484,0.34065951058158067,0.33229207548340445,0.3358777165412903,9268800.0,0.0,0.0
1999-06-30,0.34663563812559395,0.3657609820365905,0.3394643283720234,0.3657609820365906,26923200.0,0.0,0.0
1999-07-01,0.36576095221694,0.36576095221694,0.3275111703323097,0.3466356098651886,8899200.0,0.0,0.0
1999-07-02,0.35141737032698867,0.371737003326416,0.3442451316622264,0.371737003326416,22488000.0,0.0,0.0
1999-07-06,0.3753227007379022,0.3753227007379022,0.3681513916866335,0.3729322552680969,19809600.0,0.0,0.0
1999-07-07,0.37532273749406786,0.37532273749406786,0.3657609820365905,0.3657609820365906,6312000.0,0.0,0.0
1999-07-08,0.3681513324480461,0.38010443333443045,0.356198204203519,0.37412741780281067,18604800.0,0.0,0.0
1999-07-09,0.37293220594969095,0.40879153699483295,0.37293220594969095,0.40580257773399353,21172800.0,0.0,0.0
1999-07-12,0.43030650037997575,0.442259604634,0.4135725046086683,0.4243304133415222,40104000.0,0.0,0.0
1999-07-13,0.42911124670100936,0.4315016922880757,0.4064002353442238,0.42552560567855835,13886400.0,0.0,0.0
1999-07-14,0.4255255337966506,0.4350872598134041,0.40640016669306894,0.40879154205322266,13795200.0,0.0,0.0
1999-07-15,0.41237727122964585,0.4255256253863659,0.4111820757389069,0.41118207573890686,13704000.0,0.0,0.0
1999-07-16,0.41835334836689714,0.42313514215725934,0.4111820392677966,0.41954857110977173,10387200.0,0.0,0.0
1999-07-19,0.42074371325323656,0.42193893584486675,0.40640016669306894,0.40879154205322266,4363200.0,0.0,0.0
1999-07-20,0.40879158405517607,0.40879158405517607,0.38727579691580366,0.4016193449497223,17875200.0,0.0,0.0
1999-07-21,0.39683846835524966,0.39683846835524966,0.3777130999177001,0.38966622948646545,11208000.0,0.0,0.0
1999-07-22,0.3872757731200047,0.3872757731200047,0.3681513627615733,0.371737003326416,21326400.0,0.0,0.0
1999-07-23,0.3705417806854201,0.38249490991416607,0.3705417806854201,0.371737003326416,8025600.0,0.0,0.0
1999-07-26,0.3812997172312731,0.3812997172312731,0.3729322552680969,0.3729322552680969,6052800.0,0.0,0.0
1999-07-27,0.3729321952602292,0.37532264034539214,0.3681513324480461,0.37412741780281067,9859200.0,0.0,0.0
1999-07-28,0.3729322139381814,0.38488531542322535,0.37173699133573834,0.3801044523715973,24422400.0,0.0,0.0
1999-07-29,0.3729322102122311,0.3848853115778521,0.3705417650312279,0.38369008898735046,38880000.0,0.0,0.0
1999-07-30,0.3836902073767054,0.3944481168293705,0.38249501177556466,0.38488543033599854,45230400.0,0.0,0.0
1999-08-02,0.3848852507354547,0.3896661403417015,0.3824948332904709,0.38847091794013977,31334400.0,0.0,0.0
1999-08-03,0.388471020723811,0.388471020723811,0.3753226953673142,0.37890833616256714,25521600.0,0.0,0.0
1999-08-04,0.3812997117751584,0.38249493449295835,0.3777131134447672,0.37890833616256714,8995200.0,0.0,0.0
1999-08-05,0.3789084127205059,0.38488543033599854,0.3729323252821927,0.38488543033599854,24057600.0,0.0,0.0
1999-08-06,0.3836902073767054,0.3860806532952916,0.38249501177556466,0.38488543033599854,18398400.0,0.0,0.0
1999-08-09,0.3860806532952916,0.38966632217317093,0.38249501177556466,0.38488543033599854,3105600.0,0.0,0.0
1999-08-10,0.38727581010279666,0.40879159797479564,0.3848853645925299,0.3920566737651825,21206400.0,0.0,0.0
1999-08-11,0.3992288811561629,0.42313511262470965,0.3944480178764902,0.4183533191680908,19771200.0,0.0,0.0
1999-08-12,0.4207437095212932,0.4494308023871775,0.41835329171737945,0.43867385387420654,23961600.0,0.0,0.0
1999-08-13,0.43508717684570564,0.44345463621025766,0.4303063147490016,0.43389198184013367,8467200.0,0.0,0.0
1999-08-16,0.43747872305235047,0.43747872305235047,0.4028146071919406,0.4171581566333771,22344000.0,0.0,0.0
1999-08-17,0.4183533191680908,0.42552555794361874,0.4075954124141993,0.4183533191680908,19353600.0,0.0,0.0
1999-08-18,0.41357241369086,0.432696851016583,0.40520497991425536,0.4279159605503082,27988800.0,0.0,0.0
1999-08-19,0.45779821191226694,0.542664258407682,0.44225944464160644,0.5187580585479736,196699200.0,0.0,0.0
1999-08-20,0.519953402834881,0.5235399464766167,0.4948528501069584,0.5139772891998291,35308800.0,0.0,0.0
1999-08-23,0.5068050856296632,0.5068050856296632,0.46616576132814747,0.4828997552394867,50798400.0,0.0,0.0
1999-08-24,0.4757273969733462,0.48529005146451965,0.4518221012942262,0.4805091619491577,39806400.0,0.0,0.0
1999-08-25,0.4817044261134999,0.4864853160435806,0.45899344802456543,0.4781178832054138,35035200.0,0.0,0.0
1999-08-26,0.47811797606414774,0.48529018781276123,0.46377442802761637,0.47094663977622986,27537600.0,0.0,0.0
1999-08-27,0.4805093494884118,0.5163677857698084,0.4781180283369662,0.49724334478378296,55238400.0,0.0,0.0
1999-08-30,0.5056098297481653,0.5151724865539806,0.47453228945509207,0.4954504370689392,15864000.0,0.0,0.0
1999-08-31,0.49724320889951584,0.540273845954458,0.4876805532893447,0.5378834009170532,78686400.0,0.0,0.0
1999-09-01,0.5378835265390536,0.5378835265390536,0.5044146618171206,0.512782096862793,56534400.0,0.0,0.0
1999-09-02,0.49604811641058116,0.5091964430234482,0.4852902354617296,0.5068051218986511,34108800.0,0.0,0.0
1999-09-03,0.5163675253785285,0.5235397342945163,0.5068048719773279,0.5103914141654968,25886400.0,0.0,0.0
1999-09-07,0.5187580728049745,0.5187580728049745,0.5056097500668303,0.5080001950263977,12441600.0,0.0,0.0
1999-09-08,0.5091964430234482,0.5127821115194716,0.5068051218986511,0.5068051218986511,17006400.0,0.0,0.0
1999-09-09,0.5115868319121736,0.5151725000102638,0.4900710724022636,0.4996337294578552,20947200.0,0.0,0.0
1999-09-10,0.5080003447306589,0.5139773343514793,0.5044146762346357,0.5068051218986511,16742400.0,0.0,0.0
1999-09-13,0.5091964337638594,0.5091964337638594,0.48529022663686816,0.4900711178779602,17443200.0,0.0,0.0
1999-09-14,0.4900710763008131,0.4900710763008131,0.473337082915921,0.47572752833366394,25036800.0,0.0,0.0
1999-09-15,0.4697514131148512,0.48529018373548294,0.46616574500101804,0.4793131947517395,21273600.0,0.0,0.0
1999-09-16,0.47333705677008525,0.47811794734148794,0.46138395488093553,0.4673609435558319,15811200.0,0.0,0.0
1999-09-17,0.4643720416772662,0.4685561966599019,0.449430854851506,0.4661657512187958,17164800.0,0.0,0.0
1999-09-20,0.457798254244713,0.4637743670319994,0.44943079352378845,0.44943079352378845,22910400.0,0.0,0.0
1999-09-21,0.4398691204166714,0.4422595384594885,0.40042411756057167,0.406400203704834,73732800.0,0.0,0.0
1999-09-22,0.40640016165383486,0.41835329024067097,0.3824948893733316,0.4159628450870514,37598400.0,0.0,0.0
1999-09-23,0.41715810870878983,0.4183533314031997,0.3777131060530753,0.3812997043132782,37958400.0,0.0,0.0
1999-09-24,0.3824949462407996,0.3920566735605814,0.32033893098637944,0.3466356098651886,68491200.0,0.0,0.0
1999-09-27,0.3693465919054093,0.37532270565826753,0.3466356087231041,0.36815139651298523,43200000.0,0.0,0.0
1999-09-28,0.36874896938136154,0.4064002084493166,0.36815138538229064,0.4016193449497223,41318400.0,0.0,0.0
1999-09-29,0.40998671652891483,0.4255254838570868,0.3633694843676149,0.3693464994430542,59404800.0,0.0,0.0
1999-09-30,0.3824949449805669,0.3944480479470053,0.3633695753336816,0.36815139651298523,34252800.0,0.0,0.0
1999-10-01,0.3621744106617843,0.37532273749406786,0.34663563812559395,0.3657609820365906,34776000.0,0.0,0.0
1999-10-04,0.3777131188495603,0.37890834158446296,0.3681513916866335,0.3729322552680969,17760000.0,0.0,0.0
1999-10-05,0.37293221056435705,0.41118198723648297,0.37293221056435705,0.40879154205322266,47808000.0,0.0,0.0
1999-10-06,0.40998684922578904,0.47811802548855653,0.4064002505340842,0.4577983617782593,150873600.0,0.0,0.0
1999-10-07,0.4769227142114963,0.4769227142114963,0.4255255426753153,0.4279159605503082,48729600.0,0.0,0.0
1999-10-08,0.4279159393871201,0.4625791444745421,0.41118197548028085,0.44943079352378845,39892800.0,0.0,0.0
1999-10-11,0.4530174316253752,0.4542126542890326,0.42552555943993786,0.4374786615371704,54446400.0,0.0,0.0
1999-10-12,0.4398691184556054,0.4446499818780715,0.4303064340755531,0.4315016567707062,32299200.0,0.0,0.0
1999-10-13,0.4267207830277359,0.4267207830277359,0.4111820392677966,0.41954857110977173,28036800.0,0.0,0.0
1999-10-14,0.42074380381371734,0.42074380381371734,0.4064002541662583,0.41118207573890686,19233600.0,0.0,0.0
1999-10-15,0.3908614248994151,0.41118198723648297,0.389666202307785,0.40879154205322266,21072000.0,0.0,0.0
1999-10-18,0.4099867312749215,0.4099867312749215,0.3848852806144081,0.38727572560310364,21518400.0,0.0,0.0
1999-10-19,0.39922887499060566,0.39922887499060566,0.3645647646616538,0.371737003326416,30892800.0,0.0,0.0
1999-10-20,0.37771318976121276,0.38966632217317093,0.3717371023228996,0.38488543033599854,34872000.0,0.0,0.0
1999-10-21,0.3836900714499307,0.40281450748443604,0.37293219316652443,0.40281450748443604,38212800.0,0.0,0.0
1999-10-22,0.40161938705742234,0.4243303992923613,0.40161938705742234,0.412377268075943,28675200.0,0.0,0.0
1999-10-25,0.40998682072992904,0.41596290714744827,0.39205667376518255,0.3920566737651825,21384000.0,0.0,0.0
1999-10-26,0.4087915779882679,0.4446499824523926,0.40640020241789904,0.43030643463134766,48124800.0,0.0,0.0
1999-10-27,0.43269693512154866,0.4350873534611764,0.4040098358266306,0.41118207573890686,21412800.0,0.0,0.0
1999-10-28,0.41357246163718153,0.42074377080983416,0.38966625561306345,0.3920566737651825,22276800.0,0.0,0.0
1999-10-29,0.39683850893929457,0.4303064708250657,0.3944480633448369,0.4231351613998413,33052800.0,0.0,0.0
1999-11-01,0.4159628383519668,0.46616568760749444,0.4159628383519668,0.44943079352378845,78254400.0,0.0,0.0
1999-11-02,0.45779822554204525,0.4805092036309797,0.45421258545262616,0.4781178832054138,83750400.0,0.0,0.0
1999-11-03,0.49724327994229206,0.5378834777662277,0.4936567364132116,0.524735152721405,201168000.0,0.0,0.0
1999-11-04,0.5307112302401975,0.5725466479213907,0.5307112302401975,0.5582031011581421,126033600.0,0.0,0.0
1999-11-05,0.5737420797812781,0.5785229719591432,0.5139774257142179,0.5402740836143494,61636800.0,0.0,0.0
1999-11-08,0.5235398954727836,0.5713514262774605,0.5068050280035582,0.555812656879425,47001600.0,0.0,0.0
1999-11-09,0.5546172677938498,0.5570077122974703,0.5259301828296913,0.5474450588226318,27235200.0,0.0,0.0
1999-11-10,0.549238194289019,0.5498358057436187,0.5319065866447881,0.5426644682884216,14404800.0,0.0,0.0
1999-11-11,0.5426643303861332,0.6096011735954522,0.5307112288708316,0.5809140801429749,56270400.0,0.0,0.0
1999-11-12,0.6060147732175878,0.6119917631149292,0.5713515585641314,0.6119917631149292,50150400.0,0.0,0.0
1999-11-15,0.6161750317918022,0.6347018616622023,0.5904759892697856,0.6000386476516724,36220800.0,0.0,0.0
1999-11-16,0.6143820116874027,0.6693657486981862,0.6119915666800714,0.6574126482009888,72379200.0,0.0,0.0
1999-11-17,0.6693658069245817,0.7171773376118313,0.6598031506028849,0.6825141310691833,78638400.0,0.0,0.0
1999-11-18,0.6968577375134001,0.7028338510634814,0.6789276459417717,0.6849046349525452,23596800.0,0.0,0.0
1999-11-19,0.7673801558624254,0.8486596669774678,0.7649888352897241,0.819972574710846,216518400.0,0.0,0.0
1999-11-22,0.8408908126126802,0.8414884239562713,0.7697706854219493,0.8187774419784546,54019200.0,0.0,0.0
1999-11-23,0.735106526272212,0.7685753844879623,0.7267399683137141,0.7602079510688782,55324800.0,0.0,0.0
1999-11-24,0.7566224376339551,0.7649889972982425,0.6801229250815956,0.7363018989562988,40684800.0,0.0,0.0
1999-11-26,0.7291306241816118,0.736301961647305,0.7076148608628536,0.7315210700035095,7176000.0,0.0,0.0
1999-11-29,0.7291306032527338,0.7386932617266786,0.6884903990644861,0.7052243947982788,29860800.0,0.0,0.0
1999-11-30,0.7076145544863484,0.7195676538813323,0.662193477153778,0.6621934771537781,31468800.0,0.0,0.0
1999-12-01,0.662193750471241,0.7052244007776121,0.662193750471241,0.6956626176834106,22353600.0,0.0,0.0
1999-12-02,0.6980530577433932,0.7566224805592722,0.6980530577433932,0.7470598220825195,30988800.0,0.0,0.0
1999-12-03,0.754231996172898,0.7673803226071593,0.7195679081332023,0.7291305661201477,34276800.0,0.0,0.0
1999-12-06,0.7315209314234046,0.7530366906661944,0.7315209314234046,0.749450147151947,17860800.0,0.0,0.0
1999-12-07,0.7554272218104074,0.7566224446306439,0.6956625789554928,0.7243496775627136,18638400.0,0.0,0.0
1999-12-08,0.7219581185001284,0.7637935298015431,0.719567673647559,0.7566221952438354,20169600.0,0.0,0.0
1999-12-09,0.7554271548516478,0.7745515937410721,0.707614744437044,0.733911395072937,21494400.0,0.0,0.0
1999-12-10,0.7470597552208479,0.7506454235309081,0.7123965439687924,0.7255448698997498,9830400.0,0.0,0.0
1999-12-13,0.7171775951808432,0.7422790298774057,0.7076149354247881,0.7231537103652954,18384000.0,0.0,0.0
1999-12-14,0.724349453764858,0.7422786659896979,0.7040289211776041,0.7112011313438416,27388800.0,0.0,0.0
1999-12-15,0.7064194868585598,0.7100060302851338,0.6717562789333442,0.6884902715682983,20596800.0,0.0,0.0
1999-12-16,0.6920758812892425,0.7028337597422791,0.6813188782967843,0.6837093234062195,13257600.0,0.0,0.0
1999-12-17,0.7028337257054429,0.7303255940537277,0.6992480582149369,0.7195677161216736,26208000.0,0.0,0.0
1999-12-20,0.7207630460554949,0.7933776385951256,0.695662494419927,0.7793324589729309,40243200.0,0.0,0.0
1999-12-21,0.7793324981208858,0.813996583819019,0.7506454015586359,0.8128013610839844,38836800.0,0.0,0.0
1999-12-22,0.8151916986381711,0.8414883462491758,0.7841141607199272,0.8319256901741028,25118400.0,0.0,0.0
1999-12-23,0.8331211877296758,0.8893001692244671,0.8295355188157658,0.8869097232818604,28022400.0,0.0,0.0
1999-12-27,0.9060337718361737,0.9072289942871296,0.8438787025444607,0.8534413576126099,20241600.0,0.0,0.0
1999-12-28,0.8534415188924716,0.8845190594112337,0.8486597527245073,0.8510501980781555,17918400.0,0.0,0.0
1999-12-29,0.849257157381008,0.8892997336915418,0.8486595461880353,0.8797370791435242,13214400.0,0.0,0.0
1999-12-30,0.8797375099931568,0.8928858381383771,0.8653939588766332,0.8869097232818604,13977600.0,0.0,0.0
1999-12-31,0.8851166940912042,0.8988626306978454,0.8821286373203455,0.897667407989502,12734400.0,0.0,0.0
2000-01-03,0.903643383573477,0.9108155941892594,0.843878755437705,0.8952759504318237,30091200.0,0.0,0.0
2000-01-04,0.8797372313285681,0.8821285519745863,0.8271448108676871,0.8713706731796265,30048000.0,0.0,0.0
2000-01-05,0.8462692812199938,0.8606128283593157,0.8307305114407817,0.8426836133003235,18835200.0,0.0,0.0
2000-01-06,0.8426834945347459,0.8426834945347459,0.755427001356623,0.7876997590065002,12048000.0,0.0,0.0
2000-01-07,0.7841143104930912,0.809214864861132,0.7721612069812441,0.8008483052253723,7118400.0,0.0,0.0
2000-01-10,0.8032385991087105,0.8606127847593328,0.788895052696055,0.8271448016166687,23985600.0,0.0,0.0
